Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-6.5,-7.5,-15.0,-6.0,-2.0,-7.0,-11.5
OB,6.5,0.0,-1.0,-8.5,0.5,4.5,-0.5,-5.0
롯데,7.5,1.0,0.0,-7.5,1.5,5.5,0.5,-4.0
빙그레,15.0,8.5,7.5,0.0,9.0,13.0,8.0,3.5
삼성,6.0,-0.5,-1.5,-9.0,0.0,4.0,-1.0,-5.5
쌍방울,2.0,-4.5,-5.5,-13.0,-4.0,0.0,-5.0,-9.5
태평양,7.0,0.5,-0.5,-8.0,1.0,5.0,0.0,-4.5
해태,11.5,5.0,4.0,-3.5,5.5,9.5,4.5,0.0
