Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,8.0,2.0,18.0,13.0,6.5,-2.0,14.5
LG,-8.0,0.0,-6.0,10.0,5.0,-1.5,-10.0,6.5
SK,-2.0,6.0,0.0,16.0,11.0,4.5,-4.0,12.5
넥센,-18.0,-10.0,-16.0,0.0,-5.0,-11.5,-20.0,-3.5
두산,-13.0,-5.0,-11.0,5.0,0.0,-6.5,-15.0,1.5
롯데,-6.5,1.5,-4.5,11.5,6.5,0.0,-8.5,8.0
삼성,2.0,10.0,4.0,20.0,15.0,8.5,0.0,16.5
한화,-14.5,-6.5,-12.5,3.5,-1.5,-8.0,-16.5,0.0
