Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-1.0,5.0,4.5,-8.0,22.0,28.5,-15.0
OB,1.0,0.0,6.0,5.5,-7.0,23.0,29.5,-14.0
롯데,-5.0,-6.0,0.0,-0.5,-13.0,17.0,23.5,-20.0
빙그레,-4.5,-5.5,0.5,0.0,-12.5,17.5,24.0,-19.5
삼성,8.0,7.0,13.0,12.5,0.0,30.0,36.5,-7.0
쌍방울,-22.0,-23.0,-17.0,-17.5,-30.0,0.0,6.5,-37.0
태평양,-28.5,-29.5,-23.5,-24.0,-36.5,-6.5,0.0,-43.5
해태,15.0,14.0,20.0,19.5,7.0,37.0,43.5,0.0
