Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,13.5,1.0,-5.0,-6.5,8.5,1.0,-12.5
OB,-13.5,0.0,-12.5,-18.5,-20.0,-5.0,-12.5,-26.0
롯데,-1.0,12.5,0.0,-6.0,-7.5,7.5,0.0,-13.5
빙그레,5.0,18.5,6.0,0.0,-1.5,13.5,6.0,-7.5
삼성,6.5,20.0,7.5,1.5,0.0,15.0,7.5,-6.0
쌍방울,-8.5,5.0,-7.5,-13.5,-15.0,0.0,-7.5,-21.0
태평양,-1.0,12.5,0.0,-6.0,-7.5,7.5,0.0,-13.5
해태,12.5,26.0,13.5,7.5,6.0,21.0,13.5,0.0
