Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,10.5,9.5,8.5,18.0,6.0,7.5,5.0
OB,-10.5,0.0,-1.0,-2.0,7.5,-4.5,-3.0,-5.5
롯데,-9.5,1.0,0.0,-1.0,8.5,-3.5,-2.0,-4.5
삼성,-8.5,2.0,1.0,0.0,9.5,-2.5,-1.0,-3.5
쌍방울,-18.0,-7.5,-8.5,-9.5,0.0,-12.0,-10.5,-13.0
태평양,-6.0,4.5,3.5,2.5,12.0,0.0,1.5,-1.0
한화,-7.5,3.0,2.0,1.0,10.5,-1.5,0.0,-2.5
해태,-5.0,5.5,4.5,3.5,13.0,1.0,2.5,0.0
