Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,3.0,-1.5,-4.5,8.0,-7.0,1.5,-7.5
LG,-3.0,0.0,-4.5,-7.5,5.0,-10.0,-1.5,-10.5
SK,1.5,4.5,0.0,-3.0,9.5,-5.5,3.0,-6.0
두산,4.5,7.5,3.0,0.0,12.5,-2.5,6.0,-3.0
롯데,-8.0,-5.0,-9.5,-12.5,0.0,-15.0,-6.5,-15.5
삼성,7.0,10.0,5.5,2.5,15.0,0.0,8.5,-0.5
한화,-1.5,1.5,-3.0,-6.0,6.5,-8.5,0.0,-9.0
현대,7.5,10.5,6.0,3.0,15.5,0.5,9.0,0.0
