Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-6.0,-9.0,-12.5,-4.5,-16.5,-11.0,-4.5
LG,6.0,0.0,-3.0,-6.5,1.5,-10.5,-5.0,1.5
SK,9.0,3.0,0.0,-3.5,4.5,-7.5,-2.0,4.5
두산,12.5,6.5,3.5,0.0,8.0,-4.0,1.5,8.0
롯데,4.5,-1.5,-4.5,-8.0,0.0,-12.0,-6.5,0.0
삼성,16.5,10.5,7.5,4.0,12.0,0.0,5.5,12.0
한화,11.0,5.0,2.0,-1.5,6.5,-5.5,0.0,6.5
현대,4.5,-1.5,-4.5,-8.0,0.0,-12.0,-6.5,0.0
