Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,12.5,12.5,9.5,22.0,5.0,7.5,7.0
OB,-12.5,0.0,0.0,-3.0,9.5,-7.5,-5.0,-5.5
롯데,-12.5,0.0,0.0,-3.0,9.5,-7.5,-5.0,-5.5
삼성,-9.5,3.0,3.0,0.0,12.5,-4.5,-2.0,-2.5
쌍방울,-22.0,-9.5,-9.5,-12.5,0.0,-17.0,-14.5,-15.0
태평양,-5.0,7.5,7.5,4.5,17.0,0.0,2.5,2.0
한화,-7.5,5.0,5.0,2.0,14.5,-2.5,0.0,-0.5
해태,-7.0,5.5,5.5,2.5,15.0,-2.0,0.5,0.0
