Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,17.5,14.5,11.5,24.0,8.0,7.5,9.0
OB,-17.5,0.0,-3.0,-6.0,6.5,-9.5,-10.0,-8.5
롯데,-14.5,3.0,0.0,-3.0,9.5,-6.5,-7.0,-5.5
삼성,-11.5,6.0,3.0,0.0,12.5,-3.5,-4.0,-2.5
쌍방울,-24.0,-6.5,-9.5,-12.5,0.0,-16.0,-16.5,-15.0
태평양,-8.0,9.5,6.5,3.5,16.0,0.0,-0.5,1.0
한화,-7.5,10.0,7.0,4.0,16.5,0.5,0.0,1.5
해태,-9.0,8.5,5.5,2.5,15.0,-1.0,-1.5,0.0
