Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-0.5,5.5,10.0,27.5,22.5,18.0,8.0
OB,0.5,0.0,6.0,10.5,28.0,23.0,18.5,8.5
롯데,-5.5,-6.0,0.0,4.5,22.0,17.0,12.5,2.5
삼성,-10.0,-10.5,-4.5,0.0,17.5,12.5,8.0,-2.0
쌍방울,-27.5,-28.0,-22.0,-17.5,0.0,-5.0,-9.5,-19.5
태평양,-22.5,-23.0,-17.0,-12.5,5.0,0.0,-4.5,-14.5
한화,-18.0,-18.5,-12.5,-8.0,9.5,4.5,0.0,-10.0
해태,-8.0,-8.5,-2.5,2.0,19.5,14.5,10.0,0.0
