Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,0.0,-25.0,5.5,-15.5,-8.5,-19.5,10.0
LG,0.0,0.0,-25.0,5.5,-15.5,-8.5,-19.5,10.0
SK,25.0,25.0,0.0,30.5,9.5,16.5,5.5,35.0
넥센,-5.5,-5.5,-30.5,0.0,-21.0,-14.0,-25.0,4.5
두산,15.5,15.5,-9.5,21.0,0.0,7.0,-4.0,25.5
롯데,8.5,8.5,-16.5,14.0,-7.0,0.0,-11.0,18.5
삼성,19.5,19.5,-5.5,25.0,4.0,11.0,0.0,29.5
한화,-10.0,-10.0,-35.0,-4.5,-25.5,-18.5,-29.5,0.0
