Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-7.0,-1.5,-15.5,-7.5,-8.0,-16.5
OB,7.0,0.0,5.5,-8.5,-0.5,-1.0,-9.5
롯데,1.5,-5.5,0.0,-14.0,-6.0,-6.5,-15.0
빙그레,15.5,8.5,14.0,0.0,8.0,7.5,-1.0
삼성,7.5,0.5,6.0,-8.0,0.0,-0.5,-9.0
태평양,8.0,1.0,6.5,-7.5,0.5,0.0,-8.5
해태,16.5,9.5,15.0,1.0,9.0,8.5,0.0
