Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,7.5,-2.5,0.0,5.0,5.0,17.5,8.5
LG,-7.5,0.0,-10.0,-7.5,-2.5,-2.5,10.0,1.0
SK,2.5,10.0,0.0,2.5,7.5,7.5,20.0,11.0
두산,0.0,7.5,-2.5,0.0,5.0,5.0,17.5,8.5
롯데,-5.0,2.5,-7.5,-5.0,0.0,0.0,12.5,3.5
삼성,-5.0,2.5,-7.5,-5.0,0.0,0.0,12.5,3.5
한화,-17.5,-10.0,-20.0,-17.5,-12.5,-12.5,0.0,-9.0
히어로즈,-8.5,-1.0,-11.0,-8.5,-3.5,-3.5,9.0,0.0
