Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,3.0,5.0,1.5,4.5,1.0,6.0,6.0
OB,-3.0,0.0,2.0,-1.5,1.5,-2.0,3.0,3.0
롯데,-5.0,-2.0,0.0,-3.5,-0.5,-4.0,1.0,1.0
삼성,-1.5,1.5,3.5,0.0,3.0,-0.5,4.5,4.5
쌍방울,-4.5,-1.5,0.5,-3.0,0.0,-3.5,1.5,1.5
태평양,-1.0,2.0,4.0,0.5,3.5,0.0,5.0,5.0
한화,-6.0,-3.0,-1.0,-4.5,-1.5,-5.0,0.0,0.0
해태,-6.0,-3.0,-1.0,-4.5,-1.5,-5.0,0.0,0.0
