Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,14.5,16.5,10.5,24.5,8.5,6.5,10.0
OB,-14.5,0.0,2.0,-4.0,10.0,-6.0,-8.0,-4.5
롯데,-16.5,-2.0,0.0,-6.0,8.0,-8.0,-10.0,-6.5
삼성,-10.5,4.0,6.0,0.0,14.0,-2.0,-4.0,-0.5
쌍방울,-24.5,-10.0,-8.0,-14.0,0.0,-16.0,-18.0,-14.5
태평양,-8.5,6.0,8.0,2.0,16.0,0.0,-2.0,1.5
한화,-6.5,8.0,10.0,4.0,18.0,2.0,0.0,3.5
해태,-10.0,4.5,6.5,0.5,14.5,-1.5,-3.5,0.0
