Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,5.0,8.5,11.0,23.0,18.0,12.5,11.0
OB,-5.0,0.0,3.5,6.0,18.0,13.0,7.5,6.0
롯데,-8.5,-3.5,0.0,2.5,14.5,9.5,4.0,2.5
삼성,-11.0,-6.0,-2.5,0.0,12.0,7.0,1.5,0.0
쌍방울,-23.0,-18.0,-14.5,-12.0,0.0,-5.0,-10.5,-12.0
태평양,-18.0,-13.0,-9.5,-7.0,5.0,0.0,-5.5,-7.0
한화,-12.5,-7.5,-4.0,-1.5,10.5,5.5,0.0,-1.5
해태,-11.0,-6.0,-2.5,0.0,12.0,7.0,1.5,0.0
