Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,1.5,4.5,-6.0,-4.5,-1.5,-5.0
OB,-1.5,0.0,3.0,-7.5,-6.0,-3.0,-6.5
롯데,-4.5,-3.0,0.0,-10.5,-9.0,-6.0,-9.5
빙그레,6.0,7.5,10.5,0.0,1.5,4.5,1.0
삼성,4.5,6.0,9.0,-1.5,0.0,3.0,-0.5
태평양,1.5,3.0,6.0,-4.5,-3.0,0.0,-3.5
해태,5.0,6.5,9.5,-1.0,0.5,3.5,0.0
