Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.0,14.5,0.5,0.5,15.0,-3.5,13.0
OB,-4.0,0.0,10.5,-3.5,-3.5,11.0,-7.5,9.0
롯데,-14.5,-10.5,0.0,-14.0,-14.0,0.5,-18.0,-1.5
삼성,-0.5,3.5,14.0,0.0,0.0,14.5,-4.0,12.5
쌍방울,-0.5,3.5,14.0,0.0,0.0,14.5,-4.0,12.5
한화,-15.0,-11.0,-0.5,-14.5,-14.5,0.0,-18.5,-2.0
해태,3.5,7.5,18.0,4.0,4.0,18.5,0.0,16.5
현대,-13.0,-9.0,1.5,-12.5,-12.5,2.0,-16.5,0.0
