Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-8.0,-3.5,-19.5,-12.5,-11.0,-18.5
OB,8.0,0.0,4.5,-11.5,-4.5,-3.0,-10.5
롯데,3.5,-4.5,0.0,-16.0,-9.0,-7.5,-15.0
빙그레,19.5,11.5,16.0,0.0,7.0,8.5,1.0
삼성,12.5,4.5,9.0,-7.0,0.0,1.5,-6.0
태평양,11.0,3.0,7.5,-8.5,-1.5,0.0,-7.5
해태,18.5,10.5,15.0,-1.0,6.0,7.5,0.0
