Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.0,1.0,15.0,8.0,8.5,-1.0,9.5
LG,-4.0,0.0,-3.0,11.0,4.0,4.5,-5.0,5.5
SK,-1.0,3.0,0.0,14.0,7.0,7.5,-2.0,8.5
넥센,-15.0,-11.0,-14.0,0.0,-7.0,-6.5,-16.0,-5.5
두산,-8.0,-4.0,-7.0,7.0,0.0,0.5,-9.0,1.5
롯데,-8.5,-4.5,-7.5,6.5,-0.5,0.0,-9.5,1.0
삼성,1.0,5.0,2.0,16.0,9.0,9.5,0.0,10.5
한화,-9.5,-5.5,-8.5,5.5,-1.5,-1.0,-10.5,0.0
