Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-4.0,-6.5,-4.5,-3.5,-3.0,-2.5,0.0
LG,4.0,0.0,-2.5,-0.5,0.5,1.0,1.5,4.0
SK,6.5,2.5,0.0,2.0,3.0,3.5,4.0,6.5
넥센,4.5,0.5,-2.0,0.0,1.0,1.5,2.0,4.5
두산,3.5,-0.5,-3.0,-1.0,0.0,0.5,1.0,3.5
롯데,3.0,-1.0,-3.5,-1.5,-0.5,0.0,0.5,3.0
삼성,2.5,-1.5,-4.0,-2.0,-1.0,-0.5,0.0,2.5
한화,0.0,-4.0,-6.5,-4.5,-3.5,-3.0,-2.5,0.0
