Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,21.5,1.5,6.0,14.0,13.0,31.5,15.5
LG,-21.5,0.0,-20.0,-15.5,-7.5,-8.5,10.0,-6.0
SK,-1.5,20.0,0.0,4.5,12.5,11.5,30.0,14.0
두산,-6.0,15.5,-4.5,0.0,8.0,7.0,25.5,9.5
롯데,-14.0,7.5,-12.5,-8.0,0.0,-1.0,17.5,1.5
삼성,-13.0,8.5,-11.5,-7.0,1.0,0.0,18.5,2.5
한화,-31.5,-10.0,-30.0,-25.5,-17.5,-18.5,0.0,-16.0
히어로즈,-15.5,6.0,-14.0,-9.5,-1.5,-2.5,16.0,0.0
