Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,5.0,6.0,5.0,3.0,9.0,1.0,6.5
OB,-5.0,0.0,1.0,0.0,-2.0,4.0,-4.0,1.5
롯데,-6.0,-1.0,0.0,-1.0,-3.0,3.0,-5.0,0.5
삼성,-5.0,0.0,1.0,0.0,-2.0,4.0,-4.0,1.5
쌍방울,-3.0,2.0,3.0,2.0,0.0,6.0,-2.0,3.5
한화,-9.0,-4.0,-3.0,-4.0,-6.0,0.0,-8.0,-2.5
해태,-1.0,4.0,5.0,4.0,2.0,8.0,0.0,5.5
현대,-6.5,-1.5,-0.5,-1.5,-3.5,2.5,-5.5,0.0
