Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.0,6.0,-3.0,2.5,1.5,4.5,-12.5
OB,-2.0,0.0,4.0,-5.0,0.5,-0.5,2.5,-14.5
롯데,-6.0,-4.0,0.0,-9.0,-3.5,-4.5,-1.5,-18.5
삼성,3.0,5.0,9.0,0.0,5.5,4.5,7.5,-9.5
쌍방울,-2.5,-0.5,3.5,-5.5,0.0,-1.0,2.0,-15.0
한화,-1.5,0.5,4.5,-4.5,1.0,0.0,3.0,-14.0
해태,-4.5,-2.5,1.5,-7.5,-2.0,-3.0,0.0,-17.0
현대,12.5,14.5,18.5,9.5,15.0,14.0,17.0,0.0
