Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.0,-11.5,-4.0,22.5,0.0,2.0,-3.5
두산,5.0,0.0,-6.5,1.0,27.5,5.0,7.0,1.5
롯데,11.5,6.5,0.0,7.5,34.0,11.5,13.5,8.0
삼성,4.0,-1.0,-7.5,0.0,26.5,4.0,6.0,0.5
쌍방울,-22.5,-27.5,-34.0,-26.5,0.0,-22.5,-20.5,-26.0
한화,0.0,-5.0,-11.5,-4.0,22.5,0.0,2.0,-3.5
해태,-2.0,-7.0,-13.5,-6.0,20.5,-2.0,0.0,-5.5
현대,3.5,-1.5,-8.0,-0.5,26.0,3.5,5.5,0.0
