Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,4.0,-1.5,3.5,6.5,-2.0,-3.0,-3.5
LG,-4.0,0.0,-5.5,-0.5,2.5,-6.0,-7.0,-7.5
SK,1.5,5.5,0.0,5.0,8.0,-0.5,-1.5,-2.0
두산,-3.5,0.5,-5.0,0.0,3.0,-5.5,-6.5,-7.0
롯데,-6.5,-2.5,-8.0,-3.0,0.0,-8.5,-9.5,-10.0
삼성,2.0,6.0,0.5,5.5,8.5,0.0,-1.0,-1.5
한화,3.0,7.0,1.5,6.5,9.5,1.0,0.0,-0.5
현대,3.5,7.5,2.0,7.0,10.0,1.5,0.5,0.0
