Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,22.5,0.5,6.0,16.0,15.0,32.5,17.5
LG,-22.5,0.0,-22.0,-16.5,-6.5,-7.5,10.0,-5.0
SK,-0.5,22.0,0.0,5.5,15.5,14.5,32.0,17.0
두산,-6.0,16.5,-5.5,0.0,10.0,9.0,26.5,11.5
롯데,-16.0,6.5,-15.5,-10.0,0.0,-1.0,16.5,1.5
삼성,-15.0,7.5,-14.5,-9.0,1.0,0.0,17.5,2.5
한화,-32.5,-10.0,-32.0,-26.5,-16.5,-17.5,0.0,-15.0
히어로즈,-17.5,5.0,-17.0,-11.5,-1.5,-2.5,15.0,0.0
