Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-16.0,-16.0,-11.5,31.0,-11.5,0.0,-8.0
두산,16.0,0.0,0.0,4.5,47.0,4.5,16.0,8.0
롯데,16.0,0.0,0.0,4.5,47.0,4.5,16.0,8.0
삼성,11.5,-4.5,-4.5,0.0,42.5,0.0,11.5,3.5
쌍방울,-31.0,-47.0,-47.0,-42.5,0.0,-42.5,-31.0,-39.0
한화,11.5,-4.5,-4.5,0.0,42.5,0.0,11.5,3.5
해태,0.0,-16.0,-16.0,-11.5,31.0,-11.5,0.0,-8.0
현대,8.0,-8.0,-8.0,-3.5,39.0,-3.5,8.0,0.0
