Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-1.5,-2.5,-3.0,-5.5,0.5,-0.5,-3.0
OB,1.5,0.0,-1.0,-1.5,-4.0,2.0,1.0,-1.5
롯데,2.5,1.0,0.0,-0.5,-3.0,3.0,2.0,-0.5
삼성,3.0,1.5,0.5,0.0,-2.5,3.5,2.5,0.0
쌍방울,5.5,4.0,3.0,2.5,0.0,6.0,5.0,2.5
한화,-0.5,-2.0,-3.0,-3.5,-6.0,0.0,-1.0,-3.5
해태,0.5,-1.0,-2.0,-2.5,-5.0,1.0,0.0,-2.5
현대,3.0,1.5,0.5,0.0,-2.5,3.5,2.5,0.0
