Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-20.5,-0.5,-11.0,-20.5,-20.0,-14.5,-23.5,11.0
LG,20.5,0.0,20.0,9.5,0.0,0.5,6.0,-3.0,31.5
NC,0.5,-20.0,0.0,-10.5,-20.0,-19.5,-14.0,-23.0,11.5
SK,11.0,-9.5,10.5,0.0,-9.5,-9.0,-3.5,-12.5,22.0
넥센,20.5,0.0,20.0,9.5,0.0,0.5,6.0,-3.0,31.5
두산,20.0,-0.5,19.5,9.0,-0.5,0.0,5.5,-3.5,31.0
롯데,14.5,-6.0,14.0,3.5,-6.0,-5.5,0.0,-9.0,25.5
삼성,23.5,3.0,23.0,12.5,3.0,3.5,9.0,0.0,34.5
한화,-11.0,-31.5,-11.5,-22.0,-31.5,-31.0,-25.5,-34.5,0.0
