Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,20.5,-10.5,-1.0,-7.0,7.5,4.5,-14.0
SK,-20.5,0.0,-31.0,-21.5,-27.5,-13.0,-16.0,-34.5
두산,10.5,31.0,0.0,9.5,3.5,18.0,15.0,-3.5
롯데,1.0,21.5,-9.5,0.0,-6.0,8.5,5.5,-13.0
삼성,7.0,27.5,-3.5,6.0,0.0,14.5,11.5,-7.0
한화,-7.5,13.0,-18.0,-8.5,-14.5,0.0,-3.0,-21.5
해태,-4.5,16.0,-15.0,-5.5,-11.5,3.0,0.0,-18.5
현대,14.0,34.5,3.5,13.0,7.0,21.5,18.5,0.0
