Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,7.5,-2.5,-1.0,4.0,4.0,17.5,7.5
LG,-7.5,0.0,-10.0,-8.5,-3.5,-3.5,10.0,0.0
SK,2.5,10.0,0.0,1.5,6.5,6.5,20.0,10.0
두산,1.0,8.5,-1.5,0.0,5.0,5.0,18.5,8.5
롯데,-4.0,3.5,-6.5,-5.0,0.0,0.0,13.5,3.5
삼성,-4.0,3.5,-6.5,-5.0,0.0,0.0,13.5,3.5
한화,-17.5,-10.0,-20.0,-18.5,-13.5,-13.5,0.0,-10.0
히어로즈,-7.5,0.0,-10.0,-8.5,-3.5,-3.5,10.0,0.0
