Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,8.5,0.0,17.0,10.0,0.0,-7.0,11.0
LG,-8.5,0.0,-8.5,8.5,1.5,-8.5,-15.5,2.5
SK,0.0,8.5,0.0,17.0,10.0,0.0,-7.0,11.0
넥센,-17.0,-8.5,-17.0,0.0,-7.0,-17.0,-24.0,-6.0
두산,-10.0,-1.5,-10.0,7.0,0.0,-10.0,-17.0,1.0
롯데,0.0,8.5,0.0,17.0,10.0,0.0,-7.0,11.0
삼성,7.0,15.5,7.0,24.0,17.0,7.0,0.0,18.0
한화,-11.0,-2.5,-11.0,6.0,-1.0,-11.0,-18.0,0.0
