Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,7.5,4.5,4.5,9.5,-2.0,5.0,5.5
LG,-7.5,0.0,-3.0,-3.0,2.0,-9.5,-2.5,-2.0
SK,-4.5,3.0,0.0,0.0,5.0,-6.5,0.5,1.0
두산,-4.5,3.0,0.0,0.0,5.0,-6.5,0.5,1.0
롯데,-9.5,-2.0,-5.0,-5.0,0.0,-11.5,-4.5,-4.0
삼성,2.0,9.5,6.5,6.5,11.5,0.0,7.0,7.5
한화,-5.0,2.5,-0.5,-0.5,4.5,-7.0,0.0,0.5
현대,-5.5,2.0,-1.0,-1.0,4.0,-7.5,-0.5,0.0
