Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,0.0,7.5,8.5,11.0,14.0,7.5,10.5
OB,0.0,0.0,7.5,8.5,11.0,14.0,7.5,10.5
롯데,-7.5,-7.5,0.0,1.0,3.5,6.5,0.0,3.0
삼성,-8.5,-8.5,-1.0,0.0,2.5,5.5,-1.0,2.0
쌍방울,-11.0,-11.0,-3.5,-2.5,0.0,3.0,-3.5,-0.5
태평양,-14.0,-14.0,-6.5,-5.5,-3.0,0.0,-6.5,-3.5
한화,-7.5,-7.5,0.0,1.0,3.5,6.5,0.0,3.0
해태,-10.5,-10.5,-3.0,-2.0,0.5,3.5,-3.0,0.0
