Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.0,-10.5,-3.0,22.5,0.0,2.0,-2.5
두산,5.0,0.0,-5.5,2.0,27.5,5.0,7.0,2.5
롯데,10.5,5.5,0.0,7.5,33.0,10.5,12.5,8.0
삼성,3.0,-2.0,-7.5,0.0,25.5,3.0,5.0,0.5
쌍방울,-22.5,-27.5,-33.0,-25.5,0.0,-22.5,-20.5,-25.0
한화,0.0,-5.0,-10.5,-3.0,22.5,0.0,2.0,-2.5
해태,-2.0,-7.0,-12.5,-5.0,20.5,-2.0,0.0,-4.5
현대,2.5,-2.5,-8.0,-0.5,25.0,2.5,4.5,0.0
