Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.5,-2.5,-3.0,-12.5,-13.0,-18.5,-11.0
OB,-2.5,0.0,-5.0,-5.5,-15.0,-15.5,-21.0,-13.5
롯데,2.5,5.0,0.0,-0.5,-10.0,-10.5,-16.0,-8.5
삼성,3.0,5.5,0.5,0.0,-9.5,-10.0,-15.5,-8.0
쌍방울,12.5,15.0,10.0,9.5,0.0,-0.5,-6.0,1.5
한화,13.0,15.5,10.5,10.0,0.5,0.0,-5.5,2.0
해태,18.5,21.0,16.0,15.5,6.0,5.5,0.0,7.5
현대,11.0,13.5,8.5,8.0,-1.5,-2.0,-7.5,0.0
