Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.5,-11.0,1.0,-8.5,-4.0,-5.5,-15.0,4.5
LG,-2.5,0.0,-13.5,-1.5,-11.0,-6.5,-8.0,-17.5,2.0
NC,11.0,13.5,0.0,12.0,2.5,7.0,5.5,-4.0,15.5
SK,-1.0,1.5,-12.0,0.0,-9.5,-5.0,-6.5,-16.0,3.5
넥센,8.5,11.0,-2.5,9.5,0.0,4.5,3.0,-6.5,13.0
두산,4.0,6.5,-7.0,5.0,-4.5,0.0,-1.5,-11.0,8.5
롯데,5.5,8.0,-5.5,6.5,-3.0,1.5,0.0,-9.5,10.0
삼성,15.0,17.5,4.0,16.0,6.5,11.0,9.5,0.0,19.5
한화,-4.5,-2.0,-15.5,-3.5,-13.0,-8.5,-10.0,-19.5,0.0
