Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,0.5,-1.0,10.5,8.5,-5.0,5.5,-4.0
LG,-0.5,0.0,-1.5,10.0,8.0,-5.5,5.0,-4.5
SK,1.0,1.5,0.0,11.5,9.5,-4.0,6.5,-3.0
두산,-10.5,-10.0,-11.5,0.0,-2.0,-15.5,-5.0,-14.5
롯데,-8.5,-8.0,-9.5,2.0,0.0,-13.5,-3.0,-12.5
삼성,5.0,5.5,4.0,15.5,13.5,0.0,10.5,1.0
한화,-5.5,-5.0,-6.5,5.0,3.0,-10.5,0.0,-9.5
현대,4.0,4.5,3.0,14.5,12.5,-1.0,9.5,0.0
