Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,22.5,-8.5,-4.5,-8.0,8.5,6.0,-19.0
SK,-22.5,0.0,-31.0,-27.0,-30.5,-14.0,-16.5,-41.5
두산,8.5,31.0,0.0,4.0,0.5,17.0,14.5,-10.5
롯데,4.5,27.0,-4.0,0.0,-3.5,13.0,10.5,-14.5
삼성,8.0,30.5,-0.5,3.5,0.0,16.5,14.0,-11.0
한화,-8.5,14.0,-17.0,-13.0,-16.5,0.0,-2.5,-27.5
해태,-6.0,16.5,-14.5,-10.5,-14.0,2.5,0.0,-25.0
현대,19.0,41.5,10.5,14.5,11.0,27.5,25.0,0.0
