Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.0,-9.0,-2.0,18.5,3.0,1.0,-2.5
두산,5.0,0.0,-4.0,3.0,23.5,8.0,6.0,2.5
롯데,9.0,4.0,0.0,7.0,27.5,12.0,10.0,6.5
삼성,2.0,-3.0,-7.0,0.0,20.5,5.0,3.0,-0.5
쌍방울,-18.5,-23.5,-27.5,-20.5,0.0,-15.5,-17.5,-21.0
한화,-3.0,-8.0,-12.0,-5.0,15.5,0.0,-2.0,-5.5
해태,-1.0,-6.0,-10.0,-3.0,17.5,2.0,0.0,-3.5
현대,2.5,-2.5,-6.5,0.5,21.0,5.5,3.5,0.0
