Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,1.5,-20.0,4.5,-15.0,-4.5,-15.5,6.0
LG,-1.5,0.0,-21.5,3.0,-16.5,-6.0,-17.0,4.5
SK,20.0,21.5,0.0,24.5,5.0,15.5,4.5,26.0
넥센,-4.5,-3.0,-24.5,0.0,-19.5,-9.0,-20.0,1.5
두산,15.0,16.5,-5.0,19.5,0.0,10.5,-0.5,21.0
롯데,4.5,6.0,-15.5,9.0,-10.5,0.0,-11.0,10.5
삼성,15.5,17.0,-4.5,20.0,0.5,11.0,0.0,21.5
한화,-6.0,-4.5,-26.0,-1.5,-21.0,-10.5,-21.5,0.0
