Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,5.0,7.5,12.0,24.0,16.0,12.5,9.5
OB,-5.0,0.0,2.5,7.0,19.0,11.0,7.5,4.5
롯데,-7.5,-2.5,0.0,4.5,16.5,8.5,5.0,2.0
삼성,-12.0,-7.0,-4.5,0.0,12.0,4.0,0.5,-2.5
쌍방울,-24.0,-19.0,-16.5,-12.0,0.0,-8.0,-11.5,-14.5
태평양,-16.0,-11.0,-8.5,-4.0,8.0,0.0,-3.5,-6.5
한화,-12.5,-7.5,-5.0,-0.5,11.5,3.5,0.0,-3.0
해태,-9.5,-4.5,-2.0,2.5,14.5,6.5,3.0,0.0
