Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,6.5,-4.5,-2.0,5.0,6.0,14.5,4.5
LG,-6.5,0.0,-11.0,-8.5,-1.5,-0.5,8.0,-2.0
SK,4.5,11.0,0.0,2.5,9.5,10.5,19.0,9.0
두산,2.0,8.5,-2.5,0.0,7.0,8.0,16.5,6.5
롯데,-5.0,1.5,-9.5,-7.0,0.0,1.0,9.5,-0.5
삼성,-6.0,0.5,-10.5,-8.0,-1.0,0.0,8.5,-1.5
한화,-14.5,-8.0,-19.0,-16.5,-9.5,-8.5,0.0,-10.0
히어로즈,-4.5,2.0,-9.0,-6.5,0.5,1.5,10.0,0.0
