Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,7.0,-2.5,-2.5,7.5,7.5,11.0,6.0
LG,-7.0,0.0,-9.5,-9.5,0.5,0.5,4.0,-1.0
SK,2.5,9.5,0.0,0.0,10.0,10.0,13.5,8.5
두산,2.5,9.5,0.0,0.0,10.0,10.0,13.5,8.5
롯데,-7.5,-0.5,-10.0,-10.0,0.0,0.0,3.5,-1.5
삼성,-7.5,-0.5,-10.0,-10.0,0.0,0.0,3.5,-1.5
한화,-11.0,-4.0,-13.5,-13.5,-3.5,-3.5,0.0,-5.0
히어로즈,-6.0,1.0,-8.5,-8.5,1.5,1.5,5.0,0.0
