Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,6.5,1.0,0.0,8.0,-4.0,-3.5,-2.0
LG,-6.5,0.0,-5.5,-6.5,1.5,-10.5,-10.0,-8.5
SK,-1.0,5.5,0.0,-1.0,7.0,-5.0,-4.5,-3.0
두산,0.0,6.5,1.0,0.0,8.0,-4.0,-3.5,-2.0
롯데,-8.0,-1.5,-7.0,-8.0,0.0,-12.0,-11.5,-10.0
삼성,4.0,10.5,5.0,4.0,12.0,0.0,0.5,2.0
한화,3.5,10.0,4.5,3.5,11.5,-0.5,0.0,1.5
현대,2.0,8.5,3.0,2.0,10.0,-2.0,-1.5,0.0
