Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-0.5,-4.5,-2.0,4.0,0.0,0.0,2.0
LG,0.5,0.0,-4.0,-1.5,4.5,0.5,0.5,2.5
SK,4.5,4.0,0.0,2.5,8.5,4.5,4.5,6.5
두산,2.0,1.5,-2.5,0.0,6.0,2.0,2.0,4.0
롯데,-4.0,-4.5,-8.5,-6.0,0.0,-4.0,-4.0,-2.0
삼성,0.0,-0.5,-4.5,-2.0,4.0,0.0,0.0,2.0
한화,0.0,-0.5,-4.5,-2.0,4.0,0.0,0.0,2.0
히어로즈,-2.0,-2.5,-6.5,-4.0,2.0,-2.0,-2.0,0.0
