Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-5.0,-16.0,-16.5,-8.0,-19.5,-14.0,-7.0
LG,5.0,0.0,-11.0,-11.5,-3.0,-14.5,-9.0,-2.0
SK,16.0,11.0,0.0,-0.5,8.0,-3.5,2.0,9.0
두산,16.5,11.5,0.5,0.0,8.5,-3.0,2.5,9.5
롯데,8.0,3.0,-8.0,-8.5,0.0,-11.5,-6.0,1.0
삼성,19.5,14.5,3.5,3.0,11.5,0.0,5.5,12.5
한화,14.0,9.0,-2.0,-2.5,6.0,-5.5,0.0,7.0
현대,7.0,2.0,-9.0,-9.5,-1.0,-12.5,-7.0,0.0
