Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,22.5,-8.5,-3.5,-6.5,10.5,5.5,-17.0
SK,-22.5,0.0,-31.0,-26.0,-29.0,-12.0,-17.0,-39.5
두산,8.5,31.0,0.0,5.0,2.0,19.0,14.0,-8.5
롯데,3.5,26.0,-5.0,0.0,-3.0,14.0,9.0,-13.5
삼성,6.5,29.0,-2.0,3.0,0.0,17.0,12.0,-10.5
한화,-10.5,12.0,-19.0,-14.0,-17.0,0.0,-5.0,-27.5
해태,-5.5,17.0,-14.0,-9.0,-12.0,5.0,0.0,-22.5
현대,17.0,39.5,8.5,13.5,10.5,27.5,22.5,0.0
