Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-0.5,10.0,7.0,-1.0,5.0,0.5,-3.5,15.0
LG,0.5,0.0,10.5,7.5,-0.5,5.5,1.0,-3.0,15.5
NC,-10.0,-10.5,0.0,-3.0,-11.0,-5.0,-9.5,-13.5,5.0
SK,-7.0,-7.5,3.0,0.0,-8.0,-2.0,-6.5,-10.5,8.0
넥센,1.0,0.5,11.0,8.0,0.0,6.0,1.5,-2.5,16.0
두산,-5.0,-5.5,5.0,2.0,-6.0,0.0,-4.5,-8.5,10.0
롯데,-0.5,-1.0,9.5,6.5,-1.5,4.5,0.0,-4.0,14.5
삼성,3.5,3.0,13.5,10.5,2.5,8.5,4.0,0.0,18.5
한화,-15.0,-15.5,-5.0,-8.0,-16.0,-10.0,-14.5,-18.5,0.0
