Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,18.5,4.5,5.0,11.0,12.0,30.5,13.5
LG,-18.5,0.0,-14.0,-13.5,-7.5,-6.5,12.0,-5.0
SK,-4.5,14.0,0.0,0.5,6.5,7.5,26.0,9.0
두산,-5.0,13.5,-0.5,0.0,6.0,7.0,25.5,8.5
롯데,-11.0,7.5,-6.5,-6.0,0.0,1.0,19.5,2.5
삼성,-12.0,6.5,-7.5,-7.0,-1.0,0.0,18.5,1.5
한화,-30.5,-12.0,-26.0,-25.5,-19.5,-18.5,0.0,-17.0
히어로즈,-13.5,5.0,-9.0,-8.5,-2.5,-1.5,17.0,0.0
