Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-1.5,-12.0,0.0,-16.5,-1.0,-1.5,-23.0,3.5
LG,1.5,0.0,-10.5,1.5,-15.0,0.5,0.0,-21.5,5.0
NC,12.0,10.5,0.0,12.0,-4.5,11.0,10.5,-11.0,15.5
SK,0.0,-1.5,-12.0,0.0,-16.5,-1.0,-1.5,-23.0,3.5
넥센,16.5,15.0,4.5,16.5,0.0,15.5,15.0,-6.5,20.0
두산,1.0,-0.5,-11.0,1.0,-15.5,0.0,-0.5,-22.0,4.5
롯데,1.5,0.0,-10.5,1.5,-15.0,0.5,0.0,-21.5,5.0
삼성,23.0,21.5,11.0,23.0,6.5,22.0,21.5,0.0,26.5
한화,-3.5,-5.0,-15.5,-3.5,-20.0,-4.5,-5.0,-26.5,0.0
