Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,1.0,5.5,9.5,14.0,15.0,6.5,11.5
OB,-1.0,0.0,4.5,8.5,13.0,14.0,5.5,10.5
롯데,-5.5,-4.5,0.0,4.0,8.5,9.5,1.0,6.0
삼성,-9.5,-8.5,-4.0,0.0,4.5,5.5,-3.0,2.0
쌍방울,-14.0,-13.0,-8.5,-4.5,0.0,1.0,-7.5,-2.5
태평양,-15.0,-14.0,-9.5,-5.5,-1.0,0.0,-8.5,-3.5
한화,-6.5,-5.5,-1.0,3.0,7.5,8.5,0.0,5.0
해태,-11.5,-10.5,-6.0,-2.0,2.5,3.5,-5.0,0.0
