Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-7.5,-9.5,-6.0,26.5,-3.0,0.0,-3.5
두산,7.5,0.0,-2.0,1.5,34.0,4.5,7.5,4.0
롯데,9.5,2.0,0.0,3.5,36.0,6.5,9.5,6.0
삼성,6.0,-1.5,-3.5,0.0,32.5,3.0,6.0,2.5
쌍방울,-26.5,-34.0,-36.0,-32.5,0.0,-29.5,-26.5,-30.0
한화,3.0,-4.5,-6.5,-3.0,29.5,0.0,3.0,-0.5
해태,0.0,-7.5,-9.5,-6.0,26.5,-3.0,0.0,-3.5
현대,3.5,-4.0,-6.0,-2.5,30.0,0.5,3.5,0.0
