Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,19.5,20.5,14.0,30.5,8.5,12.5,12.0
OB,-19.5,0.0,1.0,-5.5,11.0,-11.0,-7.0,-7.5
롯데,-20.5,-1.0,0.0,-6.5,10.0,-12.0,-8.0,-8.5
삼성,-14.0,5.5,6.5,0.0,16.5,-5.5,-1.5,-2.0
쌍방울,-30.5,-11.0,-10.0,-16.5,0.0,-22.0,-18.0,-18.5
태평양,-8.5,11.0,12.0,5.5,22.0,0.0,4.0,3.5
한화,-12.5,7.0,8.0,1.5,18.0,-4.0,0.0,-0.5
해태,-12.0,7.5,8.5,2.0,18.5,-3.5,0.5,0.0
