Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.5,18.5,4.0,8.5,16.0,2.5,16.5
OB,-4.5,0.0,14.0,-0.5,4.0,11.5,-2.0,12.0
롯데,-18.5,-14.0,0.0,-14.5,-10.0,-2.5,-16.0,-2.0
삼성,-4.0,0.5,14.5,0.0,4.5,12.0,-1.5,12.5
쌍방울,-8.5,-4.0,10.0,-4.5,0.0,7.5,-6.0,8.0
한화,-16.0,-11.5,2.5,-12.0,-7.5,0.0,-13.5,0.5
해태,-2.5,2.0,16.0,1.5,6.0,13.5,0.0,14.0
현대,-16.5,-12.0,2.0,-12.5,-8.0,-0.5,-14.0,0.0
