Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-3.5,-8.5,-1.0,26.5,2.0,4.0,-4.5
두산,3.5,0.0,-5.0,2.5,30.0,5.5,7.5,-1.0
롯데,8.5,5.0,0.0,7.5,35.0,10.5,12.5,4.0
삼성,1.0,-2.5,-7.5,0.0,27.5,3.0,5.0,-3.5
쌍방울,-26.5,-30.0,-35.0,-27.5,0.0,-24.5,-22.5,-31.0
한화,-2.0,-5.5,-10.5,-3.0,24.5,0.0,2.0,-6.5
해태,-4.0,-7.5,-12.5,-5.0,22.5,-2.0,0.0,-8.5
현대,4.5,1.0,-4.0,3.5,31.0,6.5,8.5,0.0
