Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,5.5,6.0,-5.5,5.5,3.5,5.0,-16.5
OB,-5.5,0.0,0.5,-11.0,0.0,-2.0,-0.5,-22.0
롯데,-6.0,-0.5,0.0,-11.5,-0.5,-2.5,-1.0,-22.5
삼성,5.5,11.0,11.5,0.0,11.0,9.0,10.5,-11.0
쌍방울,-5.5,0.0,0.5,-11.0,0.0,-2.0,-0.5,-22.0
한화,-3.5,2.0,2.5,-9.0,2.0,0.0,1.5,-20.0
해태,-5.0,0.5,1.0,-10.5,0.5,-1.5,0.0,-21.5
현대,16.5,22.0,22.5,11.0,22.0,20.0,21.5,0.0
