Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,1.0,-5.0,15.0,22.5,-9.0,4.5,-11.0
LG,-1.0,0.0,-6.0,14.0,21.5,-10.0,3.5,-12.0
SK,5.0,6.0,0.0,20.0,27.5,-4.0,9.5,-6.0
두산,-15.0,-14.0,-20.0,0.0,7.5,-24.0,-10.5,-26.0
롯데,-22.5,-21.5,-27.5,-7.5,0.0,-31.5,-18.0,-33.5
삼성,9.0,10.0,4.0,24.0,31.5,0.0,13.5,-2.0
한화,-4.5,-3.5,-9.5,10.5,18.0,-13.5,0.0,-15.5
현대,11.0,12.0,6.0,26.0,33.5,2.0,15.5,0.0
