Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,13.0,7.0,20.0,33.5,-1.0,13.0,-3.0
LG,-13.0,0.0,-6.0,7.0,20.5,-14.0,0.0,-16.0
SK,-7.0,6.0,0.0,13.0,26.5,-8.0,6.0,-10.0
두산,-20.0,-7.0,-13.0,0.0,13.5,-21.0,-7.0,-23.0
롯데,-33.5,-20.5,-26.5,-13.5,0.0,-34.5,-20.5,-36.5
삼성,1.0,14.0,8.0,21.0,34.5,0.0,14.0,-2.0
한화,-13.0,0.0,-6.0,7.0,20.5,-14.0,0.0,-16.0
현대,3.0,16.0,10.0,23.0,36.5,2.0,16.0,0.0
