Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-2.0,-10.0,-3.0,-6.0,-4.0,-4.0,-3.0
LG,2.0,0.0,-8.0,-1.0,-4.0,-2.0,-2.0,-1.0
SK,10.0,8.0,0.0,7.0,4.0,6.0,6.0,7.0
두산,3.0,1.0,-7.0,0.0,-3.0,-1.0,-1.0,0.0
롯데,6.0,4.0,-4.0,3.0,0.0,2.0,2.0,3.0
삼성,4.0,2.0,-6.0,1.0,-2.0,0.0,0.0,1.0
한화,4.0,2.0,-6.0,1.0,-2.0,0.0,0.0,1.0
히어로즈,3.0,1.0,-7.0,0.0,-3.0,-1.0,-1.0,0.0
