Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,11.0,-17.0,-9.0,-2.0,1.0,-7.0,4.0
LG,-11.0,0.0,-28.0,-20.0,-13.0,-10.0,-18.0,-7.0
SK,17.0,28.0,0.0,8.0,15.0,18.0,10.0,21.0
두산,9.0,20.0,-8.0,0.0,7.0,10.0,2.0,13.0
롯데,2.0,13.0,-15.0,-7.0,0.0,3.0,-5.0,6.0
삼성,-1.0,10.0,-18.0,-10.0,-3.0,0.0,-8.0,3.0
한화,7.0,18.0,-10.0,-2.0,5.0,8.0,0.0,11.0
히어로즈,-4.0,7.0,-21.0,-13.0,-6.0,-3.0,-11.0,0.0
