Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,16.5,-3.0,4.5,2.5,10.5,7.0,-7.0
SK,-16.5,0.0,-19.5,-12.0,-14.0,-6.0,-9.5,-23.5
두산,3.0,19.5,0.0,7.5,5.5,13.5,10.0,-4.0
롯데,-4.5,12.0,-7.5,0.0,-2.0,6.0,2.5,-11.5
삼성,-2.5,14.0,-5.5,2.0,0.0,8.0,4.5,-9.5
한화,-10.5,6.0,-13.5,-6.0,-8.0,0.0,-3.5,-17.5
해태,-7.0,9.5,-10.0,-2.5,-4.5,3.5,0.0,-14.0
현대,7.0,23.5,4.0,11.5,9.5,17.5,14.0,0.0
