Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,0.0,-2.5,-1.0,13.0,6.0,6.0,-0.5
두산,0.0,0.0,-2.5,-1.0,13.0,6.0,6.0,-0.5
롯데,2.5,2.5,0.0,1.5,15.5,8.5,8.5,2.0
삼성,1.0,1.0,-1.5,0.0,14.0,7.0,7.0,0.5
쌍방울,-13.0,-13.0,-15.5,-14.0,0.0,-7.0,-7.0,-13.5
한화,-6.0,-6.0,-8.5,-7.0,7.0,0.0,0.0,-6.5
해태,-6.0,-6.0,-8.5,-7.0,7.0,0.0,0.0,-6.5
현대,0.5,0.5,-2.0,-0.5,13.5,6.5,6.5,0.0
